ID;Systeem;Subthema;Categorie;Onderwerp;Omschrijving melding;Toelichting melding;Soort melding;Antwoord of oplossing
DOC-0145;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 19 – Relatie met SILA binnen de ledenadministratie;19.2 Niet elke wijziging komt uit SILA;Hoe werkt / wat betekent: Niet elke wijziging komt uit SILA?;Niet alle gegevens worden automatisch via SILA bijgewerkt. Sommige informatie komt uit de;Paragraaf;"Niet alle gegevens worden automatisch via SILA bijgewerkt. Sommige informatie komt uit de
parochie zelf, via familie, pastor, secretariaat, administratie of andere bronnen.
Daarom moet de gebruiker begrijpen welke bron leidend is en wanneer controle nodig is.

Bron: Handleiding DocBase v1.8b, PDF-pagina 113."
DOC-0146;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 19 – Relatie met SILA binnen de ledenadministratie;19.3 Openstaande SILA-mutaties;Hoe werkt / wat betekent: Openstaande SILA-mutaties?;Openstaande mutaties moeten regelmatig worden gecontroleerd.;Paragraaf;"Openstaande mutaties moeten regelmatig worden gecontroleerd.
Wanneer mutaties blijven liggen:
• veroudert de administratie;
• blijven overledenen mogelijk actief;
• worden verhuizingen niet verwerkt;
• ontstaan verkeerde lijsten;
• wordt KASKI minder betrouwbaar;
• blijven kerkbijdragegegevens mogelijk onjuist.

Bron: Handleiding DocBase v1.8b, PDF-pagina 113."
DOC-0147;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 19 – Relatie met SILA binnen de ledenadministratie;19.4 Praktijkvoorbeeld;Hoe werkt / wat betekent: Praktijkvoorbeeld?;Een SILA-mutatie meldt overlijden. De gebruiker verwerkt het overlijden, maar controleert de;Paragraaf;"Een SILA-mutatie meldt overlijden. De gebruiker verwerkt het overlijden, maar controleert de
partner niet. Daardoor blijft het huishouden onlogisch en wordt correspondentie later verkeerd
aangemaakt.
Correcte werkwijze:
• overlijden verwerken;
• partner controleren;
• huishouden controleren;
• kerkbijdrage controleren;
• vrijwilligers en grafbeheer controleren indien relevant.

Bron: Handleiding DocBase v1.8b, PDF-pagina 113."
DOC-0148;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie;Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie;Hoe werkt / wat betekent: Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over KASKI begint bij juiste ledengegevens; Waarom opschoning";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over KASKI begint bij juiste ledengegevens; Waarom opschoning
belangrijk is; en Controle vóór rapportage.

Bron: Handleiding DocBase v1.8b, PDF-pagina 113."
DOC-0149;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie;20.1 KASKI begint bij juiste ledengegevens;Hoe werkt / wat betekent: KASKI begint bij juiste ledengegevens?;KASKI-cijfers zijn afhankelijk van de kwaliteit van de ledenadministratie. Wanneer ledengegevens;Paragraaf;"KASKI-cijfers zijn afhankelijk van de kwaliteit van de ledenadministratie. Wanneer ledengegevens
vervuild zijn, worden rapportages minder betrouwbaar.
Belangrijke gegevens voor KASKI kunnen zijn:
• actieve leden;
• katholieke huishoudens;
• overlijden;
• verhuizingen;
• kerkelijke data;
• vrijwilligers;
• locatiegegevens;
• parochiegegevens.

Bron: Handleiding DocBase v1.8b, PDF-pagina 114."
DOC-0150;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie;20.2 Waarom opschoning belangrijk is;Waarom opschoning belangrijk is?;Voor KASKI moet de ledenadministratie actueel zijn. Openstaande SILA-mutaties, dubbele;Paragraaf;"Voor KASKI moet de ledenadministratie actueel zijn. Openstaande SILA-mutaties, dubbele
relaties en foutieve huishoudens kunnen cijfers beïnvloeden.
Voorbeelden:
• overleden persoon blijft actief: aantal leden te hoog;
• dubbel geregistreerde persoon: aantal leden te hoog;
• verkeerd huishouden: huishoudentelling fout;
• kerkelijke data ontbreken: sacramententelling fout;
• vrijwilliger dubbel geregistreerd: vrijwilligerstelling fout.

Bron: Handleiding DocBase v1.8b, PDF-pagina 114."
DOC-0151;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 20 – Relatie met KASKI binnen de ledenadministratie;20.3 Controle vóór rapportage;Hoe werkt / wat betekent: Controle vóór rapportage?;Vóór KASKI-rapportage controleert u:;Paragraaf;"Vóór KASKI-rapportage controleert u:
☐ openstaande SILA-mutaties;
☐ overleden personen;
☐ dubbele relaties;
☐ huishoudens;
☐ kerkelijke data;
☐ vrijwilligers;
☐ locatievelden;
☐ voorkeursparochies.

Bron: Handleiding DocBase v1.8b, PDF-pagina 114."
DOC-0152;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 21 – Relatie met kerkbijdrage;Hoofdstuk 21 – Relatie met kerkbijdrage;Hoe werkt / wat betekent: Hoofdstuk 21 – Relatie met kerkbijdrage?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom ledenadministratie en kerkbijdrage verbonden zijn;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom ledenadministratie en kerkbijdrage verbonden zijn;
Wanneer kerkbijdrage controleren?; en Veelgemaakte fouten.

Bron: Handleiding DocBase v1.8b, PDF-pagina 115."
DOC-0153;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 21 – Relatie met kerkbijdrage;21.1 Waarom ledenadministratie en kerkbijdrage verbonden zijn;Waarom ledenadministratie en kerkbijdrage verbonden zijn?;Kerkbijdrage is gekoppeld aan personen, huishoudens, debiteuren, abonnementen en soms;Paragraaf;"Kerkbijdrage is gekoppeld aan personen, huishoudens, debiteuren, abonnementen en soms
locaties of kostenplaatsen.
Een wijziging in de ledenadministratie kan daarom gevolgen hebben voor kerkbijdrage.
Voorbeelden:
• overlijden van betaler;
• verhuizing naar andere parochie;
• wijziging huishouden;
• scheiding;
• nieuwe partner;
• kerkverlating;
• administratieve uitschrijving;
• adreswijziging;
• wijziging contactgegevens.

Bron: Handleiding DocBase v1.8b, PDF-pagina 115."
DOC-0154;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 21 – Relatie met kerkbijdrage;21.2 Wanneer kerkbijdrage controleren?;Wanneer kerkbijdrage controleren?;Controleer kerkbijdrage bij:;Paragraaf;"Controleer kerkbijdrage bij:
• overlijden;
• verhuizing;
• wijziging huishouden;
• kerkverlating;
• administratieve uitschrijving;
• samenvoeging;
• dubbele relatie;
• nieuwe debiteur;
• wijziging partner.

Bron: Handleiding DocBase v1.8b, PDF-pagina 115."
DOC-0155;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 21 – Relatie met kerkbijdrage;21.3 Veelgemaakte fouten;Hoe werkt / wat betekent: Veelgemaakte fouten?;"kerkbijdrage laten lopen na overlijden;";Paragraaf;"kerkbijdrage laten lopen na overlijden;
• abonnement op overleden persoon laten staan;
• verhuizing verwerken zonder bijdrage te bekijken;
• dubbele relatie met dubbel abonnement;
• debiteur op verkeerde persoon;
• partnerwijziging niet verwerken;
• status Actie vereist negeren.

Bron: Handleiding DocBase v1.8b, PDF-pagina 116."
DOC-0156;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 22 – Relatie met vrijwilligers;Hoofdstuk 22 – Relatie met vrijwilligers;Hoe werkt / wat betekent: Hoofdstuk 22 – Relatie met vrijwilligers?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Leden kunnen ook vrijwilliger zijn; Vrijwilliger verhuisd; Vrijwilliger";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Leden kunnen ook vrijwilliger zijn; Vrijwilliger verhuisd; Vrijwilliger
overleden; en Dubbele vrijwilliger.

Bron: Handleiding DocBase v1.8b, PDF-pagina 116."
DOC-0157;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 22 – Relatie met vrijwilligers;22.1 Leden kunnen ook vrijwilliger zijn;Hoe werkt / wat betekent: Leden kunnen ook vrijwilliger zijn?;Een persoon in de ledenadministratie kan ook vrijwilliger zijn. Daarom moet bij belangrijke;Paragraaf;"Een persoon in de ledenadministratie kan ook vrijwilliger zijn. Daarom moet bij belangrijke
wijzigingen worden gecontroleerd of vrijwilligersgegevens geraakt worden.
Controleer vrijwilligers vooral bij:
• overlijden;
• verhuizing;
• kerkverlating;
• wijziging contactgegevens;
• dubbele relatie;
• samenvoeging;
• correctie van naam of adres.

Bron: Handleiding DocBase v1.8b, PDF-pagina 116."
DOC-0158;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 22 – Relatie met vrijwilligers;22.2 Vrijwilliger verhuisd;Hoe werkt / wat betekent: Vrijwilliger verhuisd?;Wanneer een vrijwilliger verhuist, betekent dat niet automatisch dat de vrijwilliger stopt.;Paragraaf;"Wanneer een vrijwilliger verhuist, betekent dat niet automatisch dat de vrijwilliger stopt.
Controleer:
• blijft de vrijwilliger actief?
• verandert de werkgroep?
• moet contactadres worden aangepast?
• is er een voorkeursparochie?
• blijft communicatie gewenst?

Bron: Handleiding DocBase v1.8b, PDF-pagina 116."
DOC-0159;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 22 – Relatie met vrijwilligers;22.3 Vrijwilliger overleden;Hoe werkt / wat betekent: Vrijwilliger overleden?;Wanneer een vrijwilliger overlijdt, moet de vrijwilligersfunctie worden beëindigd of historisch;Paragraaf;"Wanneer een vrijwilliger overlijdt, moet de vrijwilligersfunctie worden beëindigd of historisch
afgesloten. De persoon mag niet actief blijven voorkomen op vrijwilligerslijsten.

Bron: Handleiding DocBase v1.8b, PDF-pagina 117."
DOC-0160;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 22 – Relatie met vrijwilligers;22.4 Dubbele vrijwilliger;Hoe werkt / wat betekent: Dubbele vrijwilliger?;Wanneer dezelfde persoon dubbel voorkomt, kan het zijn dat vrijwilligersfuncties op één kaart;Paragraaf;"Wanneer dezelfde persoon dubbel voorkomt, kan het zijn dat vrijwilligersfuncties op één kaart
staan en ledengegevens op een andere kaart. Dit moet via een zorgvuldig ontdubbelproces
worden opgepakt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 117."
DOC-0161;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 23 – Relatie met begraafplaatsen;Hoofdstuk 23 – Relatie met begraafplaatsen;Hoe werkt / wat betekent: Hoofdstuk 23 – Relatie met begraafplaatsen?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Ledenadministratie en grafbeheer; Rechthebbende verhuist;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Ledenadministratie en grafbeheer; Rechthebbende verhuist;
Rechthebbende overlijdt; en Veelgemaakte fouten.

Bron: Handleiding DocBase v1.8b, PDF-pagina 117."
DOC-0162;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 23 – Relatie met begraafplaatsen;23.1 Ledenadministratie en grafbeheer;Hoe werkt / wat betekent: Ledenadministratie en grafbeheer?;Een persoon kan in DocBase voorkomen als:;Paragraaf;"Een persoon kan in DocBase voorkomen als:
• overledene;
• rechthebbende;
• belanghebbende;
• contactpersoon;
• familielid;
• debiteur voor grafrechten.
Daarom moet bij overlijden, verhuizing of dubbele relaties ook worden gekeken of grafbeheer
geraakt wordt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 117."
DOC-0163;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 23 – Relatie met begraafplaatsen;23.2 Rechthebbende verhuist;Hoe werkt / wat betekent: Rechthebbende verhuist?;Wanneer een rechthebbende verhuist, moet het adres correct worden bijgewerkt. Anders kan;Paragraaf;"Wanneer een rechthebbende verhuist, moet het adres correct worden bijgewerkt. Anders kan
correspondentie over grafrechten verkeerd lopen.
Controleer:
• juiste persoon;
• adres;
• grafrelatie;
• correspondentieadres;
• eventuele debiteur;
• belanghebbenden.

Bron: Handleiding DocBase v1.8b, PDF-pagina 117."
DOC-0164;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 23 – Relatie met begraafplaatsen;23.3 Rechthebbende overlijdt;Hoe werkt / wat betekent: Rechthebbende overlijdt?;Wanneer een rechthebbende overlijdt, is dit meestal geen eenvoudige ledenadministratieve;Paragraaf;"Wanneer een rechthebbende overlijdt, is dit meestal geen eenvoudige ledenadministratieve
wijziging. Er kan een opvolgende rechthebbende nodig zijn. Maak hiervoor bij twijfel een ticket of
volg de grafbeheerprocedure.

Bron: Handleiding DocBase v1.8b, PDF-pagina 118."
DOC-0165;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 23 – Relatie met begraafplaatsen;23.4 Veelgemaakte fouten;Hoe werkt / wat betekent: Veelgemaakte fouten?;"grafbeheer niet controleren bij overlijden;";Paragraaf;"grafbeheer niet controleren bij overlijden;
• rechthebbende-adres niet bijwerken;
• belanghebbende verwarren met rechthebbende;
• overledene en rechthebbende door elkaar halen;
• grafrelatie aanpassen zonder bevoegdheid.

Bron: Handleiding DocBase v1.8b, PDF-pagina 118."
DOC-0166;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;Hoe werkt / wat betekent: Hoofdstuk 24 – Tickets vanuit de ledenadministratie?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wanneer maakt u een ticket aan?; Wat zet u in een goed ticket?;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wanneer maakt u een ticket aan?; Wat zet u in een goed ticket?;
Voorbeeldticket dubbele relatie; Voorbeeldticket overlijden; en Voorbeeldticket verhuizing. Ook de overige
paragrafen in dit hoofdstuk werken deze onderwerpen verder uit.

Bron: Handleiding DocBase v1.8b, PDF-pagina 118."
DOC-0167;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.1 Wanneer maakt u een ticket aan?;Wanneer maakt u een ticket aan?;Maak een ticket wanneer:;Paragraaf;"Maak een ticket wanneer:
• u twijfelt of u de juiste persoon heeft;
• er dubbele relaties zijn;
• kerkelijke status onduidelijk is;
• SILA-mutatie niet logisch is;
• overlijden gevolgen heeft voor partner of kerkbijdrage;
• een verhuizing ingewikkeld is;
• een relatie gekoppeld is aan debiteur of grafbeheer;
• u niet weet of u mag wijzigen;
• een foutmelding verschijnt;
• een wijziging gevolgen heeft voor meerdere onderdelen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 118."
DOC-0168;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.2 Wat zet u in een goed ticket?;Hoe werkt / wat betekent: Wat zet u in een goed ticket??;Een goed ticket bevat:;Paragraaf;"Een goed ticket bevat:
• administratie of parochie;
• Rel-ID;
• naam;
• geboortedatum indien nodig;
• korte beschrijving van het probleem;
• wat u al gecontroleerd heeft;
• gewenste vraag aan de helpdesk;
• schermafbeelding indien nuttig;
• geen overbodige persoonsgegevens.

Bron: Handleiding DocBase v1.8b, PDF-pagina 118."
DOC-0169;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.3 Voorbeeldticket dubbele relatie;Hoe werkt / wat betekent: Voorbeeldticket dubbele relatie?;“Bij controle zie ik vermoedelijk een dubbele relatie. Het gaat om Rel-ID <nummer> en Rel-ID;Paragraaf;"“Bij controle zie ik vermoedelijk een dubbele relatie. Het gaat om Rel-ID <nummer> en Rel-ID
<nummer>. Naam en geboortedatum lijken gelijk. Op de ene kaart staat kerkbijdrage, op de
andere kaart staan kerkelijke data. Wilt u beoordelen of deze kaarten moeten worden
samengevoegd?”

Bron: Handleiding DocBase v1.8b, PDF-pagina 119."
DOC-0170;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.4 Voorbeeldticket overlijden;Hoe werkt / wat betekent: Voorbeeldticket overlijden?;“Bij Rel-ID <nummer> is overlijden verwerkt, maar de partnerstatus en het huishouden lijken niet;Paragraaf;"“Bij Rel-ID <nummer> is overlijden verwerkt, maar de partnerstatus en het huishouden lijken niet
logisch. Er is ook een kerkbijdrage-abonnement aanwezig. Wilt u aangeven welke vervolgactie
nodig is?”

Bron: Handleiding DocBase v1.8b, PDF-pagina 119."
DOC-0171;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.5 Voorbeeldticket verhuizing;Hoe werkt / wat betekent: Voorbeeldticket verhuizing?;“Rel-ID <nummer> is verhuisd naar een zorginstelling. De partner blijft op het oude adres wonen.;Paragraaf;"“Rel-ID <nummer> is verhuisd naar een zorginstelling. De partner blijft op het oude adres wonen.
Ik twijfel hoe het huishouden en de correspondentie moeten worden aangepast. Wilt u dit
beoordelen?”

Bron: Handleiding DocBase v1.8b, PDF-pagina 119."
DOC-0172;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 24 – Tickets vanuit de ledenadministratie;24.6 Slechte tickets;Hoe werkt / wat betekent: Slechte tickets?;Vermijd omschrijvingen zoals:;Paragraaf;"Vermijd omschrijvingen zoals:
• “Deze persoon klopt niet.”
• “Graag aanpassen.”
• “Er staat iets dubbel.”
• “Adres is fout.”
• “Zie bijlage.”
Deze meldingen zijn te algemeen. De helpdesk moet dan eerst achterhalen wat precies bedoeld
wordt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 119."
DOC-0173;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 25 – Periodieke kwaliteitscontrole ledenadministratie;Hoofdstuk 25 – Periodieke kwaliteitscontrole ledenadministratie;Hoe werkt / wat betekent: Hoofdstuk 25 – Periodieke kwaliteitscontrole ledenadministratie?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom periodieke controle nodig is; Maandelijkse controle;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom periodieke controle nodig is; Maandelijkse controle;
Kwartaalcontrole; Jaarcontrole; en Controle op oude exports.

Bron: Handleiding DocBase v1.8b, PDF-pagina 120."
DOC-0174;DocBase;Deel 05 – Ledenadministratie in DocBase;Hoofdstuk 25 – Periodieke kwaliteitscontrole ledenadministratie;25.1 Waarom periodieke controle nodig is;Waarom periodieke controle nodig is?;De ledenadministratie blijft alleen betrouwbaar wanneer regelmatig wordt gecontroleerd. Zonder;Paragraaf;"De ledenadministratie blijft alleen betrouwbaar wanneer regelmatig wordt gecontroleerd. Zonder
controle ontstaat langzaam vervuiling.
Vervuiling ontstaat door:
• verhuizingen;
• overlijden;
• dubbele invoer;
• onvolledige SILA-verwerking;
• oude huishoudens;
• niet-afgesloten vrijwilligersfuncties;
• verouderde kerkbijdrage;
• oude contactgegevens;
• niet-gecontroleerde grafrelaties.

Bron: Handleiding DocBase v1.8b, PDF-pagina 120."
